x1,x2,label
0.193321,1.63069,1
0.0419764,-1.39229,0
1.5419,0.296258,0
0.178887,-1.25159,0
1.1571,-1.80656,1
1.02986,0.688955,0
-0.507765,0.0526938,1
-1.456,-0.00421518,1
0.980538,-0.299292,1
0.773355,0.520604,1
0.524819,0.991778,0
0.205528,-0.573701,0
-0.468597,-0.396032,1
0.0537671,-0.161555,0
0.865021,-0.642652,1
-0.501409,1.5562,1
-0.076947,0.478464,1
-1.64237,0.156181,1
-0.624428,0.685603,1
-1.08007,-0.472849,1
-0.231353,1.53478,1
1.42836,0.477612,0
-0.460716,-1.51419,1
1.97028,-0.629534,0
-0.776708,1.18348,0
1.03184,0.649532,0
1.36061,-0.0743706,0
-0.783727,-0.151461,1
0.54191,1.31294,1
0.0402707,0.650704,0
-1.22064,-0.393628,1
-0.633812,0.653339,1
-1.61868,0.371768,1
-0.822067,-0.119756,1
-0.907191,-1.0233,1
1.42088,0.842547,0
0.756161,2.37071,0
0.813319,1.33328,1
1.79632,0.723569,0
-0.205535,0.674321,1
-0.209419,0.845004,1
0.0583384,0.4358,0
-0.821415,0.476728,1
0.475688,-0.494292,1
-1.44524,1.76668,1
-0.115091,0.121432,1
-1.29463,-0.68599,1
0.375206,-1.91084,0
-0.432669,0.585838,1
1.80632,-1.388,0
-0.376396,-0.453669,1
-0.0353325,0.0256808,0
0.0711336,0.0164674,1
0.963764,-1.40931,0
0.858379,1.88557,1
0.208333,0.469361,0
-0.736873,0.872094,0
2.07823,2.56072,0
0.467122,1.00992,0
-0.311953,-0.0179781,0
0.375221,1.7743,0
0.0472994,-0.557451,0
0.142594,-1.25874,0
0.0478934,0.565428,1
-0.507847,0.515279,1
0.99288,-0.913641,0
-1.77014,-0.5505,0
-0.666286,0.749661,1
-0.247122,0.628866,1
-0.527028,0.537236,1
-0.150561,-0.457356,1
-0.815459,1.01655,1
2.33993,0.66604,0
-0.0724149,-0.884921,1
0.967644,0.506827,0
-0.259026,-0.448507,1
0.932844,-1.54207,1
0.608212,-0.482182,0
0.63622,1.33377,0
-0.71011,-0.570649,1
-0.886574,-0.580638,1
-0.152186,-1.0048,1
0.294059,-0.208243,1
-0.832989,-0.17211,1
-0.785173,1.0395,1
-0.921402,1.56408,0
0.493095,0.520894,0
-0.0775322,-0.137648,1
0.779037,-0.112056,1
2.03589,2.41535,1
1.06069,-0.0328913,0
0.324283,2.32675,0
-0.667139,0.17777,0
-0.468825,-0.188342,1
-0.468083,1.42046,1
-2.38116,0.78052,1
-0.500469,-0.22304,0
-0.130059,0.189285,1
-0.141573,-0.345223,1
1.29276,0.374314,0
-1.98504,-0.409983,1
-0.725108,-0.0706798,1
-0.600173,0.0962812,0
-0.0934683,-1.02921,1
0.585177,0.505672,0
-0.308793,-1.11549,0
0.725677,-0.788711,0
-0.944743,0.11417,0
-0.0670218,-1.09825,1
1.19402,-0.149052,0
0.138535,-1.35641,0
0.300642,2.08614,0
-2.482,-0.415824,1
-0.860806,-0.355257,1
-0.0366095,2.27031,1
-0.0250633,0.448312,0
-1.85509,0.279175,0
-1.6532,0.49183,1
0.092881,0.334365,0
0.643211,-0.377518,0
1.07172,-0.911319,1
0.915429,0.887395,0
0.974161,-1.28004,0
0.327433,0.840218,0
0.0315951,1.56159,0
1.47317,0.786048,0
-0.985049,-1.79821,1
0.232974,-0.395089,1
0.464847,0.159518,0
-0.228684,0.627551,0
0.929661,-1.20091,0
-0.129084,2.45896,0
-0.67961,-0.392384,1
1.42089,0.430191,0
-0.60101,-0.915795,1
0.468777,0.299827,0
1.19442,-0.211594,1
0.613126,-0.199274,1
-0.572116,-0.375764,0
-0.135494,-0.424714,1
1.963,0.586991,0
2.14606,0.0107621,0
0.0923714,-1.2626,0
-0.206827,0.909182,1
-0.342048,-1.04951,1
0.773158,0.676288,1
2.85428,-0.0204924,1
0.509611,-1.55714,0
1.20054,-0.843238,1
-0.570977,-0.0985225,1
0.396636,0.510659,0
-0.4903,-0.447779,1
-0.374668,-0.379294,0
0.485998,-0.73576,0
-0.0867381,-0.45334,1
0.894231,-1.22669,1
-0.711922,0.289669,1
1.39987,0.000822032,0
-1.36051,1.07343,0
0.83206,0.440559,1
-0.738635,0.123062,1
-1.11334,-0.274881,1
1.26879,-1.57013,1
0.0592475,0.1316,0
-0.161221,-0.603344,1
0.202947,-0.954205,1
0.542385,0.325445,1
0.0447036,0.418491,0
0.191155,0.889896,0
-0.81913,-0.51732,1
-0.106298,0.572264,0
0.716671,0.15572,0
-0.511091,0.156568,1
-0.469346,-2.32059,1
0.0480034,-0.130817,0
-1.96224,1.27855,1
0.958705,0.925926,0
-1.4748,0.343805,0
0.563203,1.75589,0
-0.335212,0.324173,1
0.450515,0.841424,1
1.32464,-0.909874,1
-1.32486,0.551281,1
