x1,x2,label
0.208283,-1.23004,1
1.56891,-1.0545,0
1.0477,-0.951566,1
1.19343,-0.861966,0
0.0961962,0.323088,0
-0.594609,0.907223,1
1.11302,-0.696825,0
1.69336,1.02867,1
-0.638223,1.73664,1
1.28654,0.284764,0
-1.07556,1.13298,0
0.696083,1.04164,0
2.31443,-0.647496,0
-2.35794,-1.31549,1
1.75845,-0.224458,1
0.977059,-0.36251,0
-0.578744,0.94762,1
0.00507611,2.76711,0
2.34621,-0.949888,0
-0.868577,-1.33789,1
0.105965,0.549467,1
0.566947,-0.17038,0
1.09586,0.705888,0
0.936382,-1.54868,0
-0.878094,0.701674,1
-1.44459,-1.56434,1
-0.784508,0.527297,1
0.833121,1.35807,0
-0.867866,-0.956307,1
-0.513971,1.10104,1
-0.259477,-1.29149,0
-0.981262,-0.459106,1
-1.25825,0.820444,0
0.651655,0.655379,1
0.445107,-1.49059,0
0.794318,0.912556,1
-0.475861,0.379518,1
-0.766504,-0.885401,1
-1.89118,1.0823,0
-0.125236,-0.26141,0
-0.733197,0.249479,1
-0.00710902,0.475065,0
0.53311,0.503434,1
-0.712388,-1.25009,1
-0.685318,1.0758,1
1.6515,-0.633552,1
-0.999999,-1.18223,1
-0.0532229,-0.595468,1
-0.157328,0.580898,0
-0.482642,-0.320604,1
-0.0889287,0.427081,1
0.172776,-0.272779,0
1.07804,0.2044,1
-0.695303,-0.626123,1
-0.868845,-0.197337,0
-1.05712,0.39573,1
0.992626,1.10376,0
0.129482,2.89566,0
-0.442275,1.07433,1
-1.40271,-0.49459,1
1.0642,0.991207,0
-0.610858,1.24681,1
-0.945718,-0.533348,1
0.211103,0.831486,1
0.15107,-0.0767772,1
0.23885,1.12376,0
-0.684452,1.45346,1
0.284761,-1.62454,0
-1.26223,-0.387738,0
0.268714,-1.55336,0
0.283204,-1.4261,0
-1.6119,0.811184,1
1.73907,-0.470143,1
-2.22476,0.691792,0
1.07288,0.969531,0
0.960567,-1.49232,0
-0.427279,0.411859,0
