x1,x2,label
0.676835,1.30376,0
1.68724,-1.17729,0
-0.748808,-1.85566,0
-0.527255,-1.49594,1
1.23117,0.696874,0
0.467343,1.40348,0
-0.371991,-1.94513,1
-0.0479388,0.896313,1
0.102844,-1.67696,0
-0.16392,-0.313478,0
-0.574203,0.548236,0
0.38245,-0.566837,0
-0.733706,-0.35277,0
0.65216,-0.0935117,0
1.17024,-1.67442,1
-0.0424555,0.40219,1
-1.17407,1.58283,1
0.283962,0.50938,1
-0.767847,0.587682,1
-0.449065,0.0870684,0
-0.316027,-0.417534,1
-1.28569,-0.125688,0
0.140856,-1.09527,0
-0.207296,-0.48466,1
0.306036,-0.0191928,0
0.478341,0.934591,1
-2.03119,-1.76591,1
-0.837051,-0.0113719,1
-0.277539,0.156932,0
-1.42422,-2.31133,0
0.962022,-0.414493,0
-0.657424,0.178029,1
0.784827,-0.838374,1
0.77397,-1.15382,0
1.00818,-0.0194755,0
0.624198,-0.53556,0
-0.192319,-0.94177,1
0.29674,0.438353,0
-1.59529,0.822882,1
0.826978,-1.57527,0
0.202454,-0.0326889,0
1.69414,-1.18456,1
1.1788,0.241081,0
2.6096,-0.560473,0
-0.5795,0.0623288,0
-0.0936983,1.57814,1
0.570409,-0.0891937,1
-1.34077,-0.385684,1
-0.896698,-0.461007,0
-0.43488,0.961769,1
-0.00497694,0.244624,1
-0.299112,-1.86697,1
-1.71871,0.945288,1
2.72242,0.828184,0
-0.0382013,0.155643,0
-0.407944,-0.326395,0
-1.45172,0.179348,0
-0.313919,0.358411,1
0.382988,0.030101,0
-0.256177,-2.15515,0
0.602689,-0.274235,0
-2.45785,-0.689857,1
-0.292047,0.366882,0
-0.220887,-1.37718,1
0.685542,0.863544,0
1.67204,-0.710514,0
0.0366727,-0.241944,0
-0.337908,0.337137,1
0.084776,-0.375791,0
0.132108,0.344086,0
-0.218264,1.30667,1
0.209486,0.738852,0
-0.318071,-1.29212,1
1.08048,-0.16046,0
-1.81004,1.74844,1
0.654765,-0.161983,0
0.461754,-0.608735,0
-1.14775,-2.37845,1
-1.08372,-0.975821,1
-0.400621,1.03163,1
0.42658,-1.15893,1
0.749886,-0.346106,1
-0.587264,-0.561028,1
-0.202809,0.979883,0
2.91834,0.0337998,0
-0.519976,1.56157,0
0.624801,-0.590317,0
1.15144,0.0250562,1
2.03452,-1.28289,0
-0.0388494,0.408593,1
-0.156273,1.33828,1
0.220421,0.283677,0
-1.56603,-1.7731,1
-2.5588,0.913764,1
-1.69566,0.417335,1
0.786433,0.00862572,0
-0.384655,1.34827,0
-0.542849,-0.365067,1
0.264597,-1.86773,0
0.0656676,0.235575,1
