x1,x2,label
1.2113,0.641864,0
-0.835046,0.864567,1
-0.256684,0.478648,1
0.810714,1.15439,1
-2.8308,-1.00187,1
0.417451,-0.357781,0
0.125204,-0.879066,0
1.16088,1.03583,1
-0.680331,0.525182,1
0.815833,-0.309782,0
0.724492,1.32984,1
-2.71848,0.115935,1
0.0107489,-0.574429,1
-2.19014,0.23608,1
0.503704,-0.956633,1
0.476747,-1.58529,0
-0.150008,1.64835,1
1.26754,1.35299,0
0.520607,-0.624309,1
0.147655,2.33755,0
1.29998,0.130478,1
-0.267932,1.32579,1
-0.484407,-0.344994,1
-0.858699,-0.703513,1
-1.31633,-0.226893,1
1.19114,-0.287259,0
1.12757,-0.749522,0
-0.468961,-1.23949,1
0.095914,1.04195,0
0.0151359,1.34483,1
-0.730716,-0.480603,1
-0.754797,1.56,1
-1.13574,0.963018,1
0.421173,-0.391752,0
-0.279595,-0.954899,1
-0.790229,-0.408216,1
-0.308648,-0.850933,1
0.579442,-0.149331,1
0.748786,-1.71227,0
0.655498,-2.01035,0
2.62406,-1.41231,0
1.18179,0.687103,0
-0.433476,1.37648,1
1.42619,0.860966,0
0.291646,0.174787,0
-1.39712,-0.213365,1
-0.348208,-1.63311,1
0.214352,0.835315,0
1.12644,1.21028,0
0.963367,1.04791,1
-1.46653,0.811643,1
-0.92998,2.36201,1
-0.590273,0.105981,1
0.325292,-1.28456,0
0.481565,0.0654033,0
0.801956,-1.26344,0
0.521237,-0.736007,0
-0.267539,-1.5296,1
-1.15423,-0.420102,1
0.333734,1.81127,1
-0.261204,-0.345572,1
-0.476044,-0.603216,1
0.348805,0.642465,1
0.950497,0.7614,1
-0.184525,0.622195,1
1.37852,0.0806907,0
1.22011,-0.0817265,0
0.482455,0.304403,1
0.471001,0.73767,1
0.688912,0.985055,0
0.126999,-0.15159,0
0.343031,0.413343,1
-1.50547,-0.844576,1
1.66996,0.608969,1
-0.625097,-0.0903925,1
0.616163,0.897581,0
-0.0841696,-0.738556,1
-0.679546,0.662442,1
0.297652,-0.824074,0
-1.48335,1.44872,1
1.1918,-0.129699,0
-0.0584779,0.561694,0
0.649771,-0.905631,0
-0.487397,-0.559172,1
-0.92676,0.439838,1
-0.999245,-0.703197,1
-0.109662,0.723221,1
-1.28939,-0.00952004,1
-0.750418,0.796226,0
