x1,x2,label
-1.04656,-0.679515,1
-0.280301,-1.53969,0
-0.548305,0.474852,1
0.772192,-0.889252,0
-0.614972,-0.990665,1
-0.427293,-0.734655,1
0.781007,0.399986,0
0.733799,0.288564,0
1.83462,-0.350274,0
0.195814,0.502164,0
0.408548,0.679646,0
-0.0457325,0.600764,1
0.362377,-0.573857,0
-0.452216,-0.667665,1
0.155049,0.40679,0
0.0930765,-1.14515,0
-0.695115,0.491106,0
0.697616,0.253541,0
0.268637,0.0744667,0
-0.0933417,0.35972,1
-1.11619,-0.85014,1
-0.703136,-0.170253,1
-0.367404,0.401196,0
0.51451,-0.303494,0
-0.676524,-0.274423,1
-1.27527,-2.3482,1
2.21869,0.861946,0
-0.0802069,-0.614232,1
0.691024,0.380699,0
-0.0942041,0.435262,1
-0.366691,2.87239,0
0.275793,-1.12705,0
-0.412779,-0.0958523,1
0.325278,1.90473,0
0.0891823,0.807622,0
0.852381,0.59498,0
0.67738,-0.754988,0
-0.513564,-0.164259,1
-0.643158,1.87815,0
-1.55905,0.00589642,1
-0.551869,-0.158404,1
-1.15257,-0.113366,1
0.278673,0.0779373,0
-1.09745,-2.78719,1
-0.751939,-0.19191,0
-0.96762,-0.376753,1
-1.48451,0.294475,1
-0.178371,-1.06125,1
1.07627,0.0377862,0
-0.1001,0.334928,1
-0.729097,-0.212268,0
0.123684,0.268244,0
1.15641,-0.619192,0
-0.485428,0.342654,1
0.614734,0.199162,0
-0.137866,-0.590459,1
-1.32252,0.765117,1
1.8921,2.22769,0
-0.176435,-1.38774,1
-0.401064,0.515225,1
-0.199589,0.852925,1
0.157985,-1.40279,0
-0.579666,-0.195494,1
0.102826,0.768613,0
-0.50404,-0.170031,1
-0.72962,-0.146382,1
-0.0533484,-0.0885255,1
-1.1107,-0.72288,1
-0.0811593,-0.751862,1
2.02984,1.0928,0
-0.0999541,0.0691358,1
1.37019,1.47817,0
0.0009024,0.0936259,0
0.425575,1.89214,0
-0.493099,-0.146564,1
0.505016,-0.603046,0
1.30567,-2.68696,0
-1.06034,-0.839214,1
1.00147,-0.0972291,0
1.60933,-0.927805,0
-0.850677,1.06566,1
0.0346103,0.18503,1
2.29136,-0.432832,0
-1.63831,0.621247,1
0.258721,-0.0485816,0
-1.04997,-0.575258,1
-1.13266,-1.34148,1
1.91254,-0.841178,0
1.00403,-0.827361,0
-0.0963921,-0.838858,0
1.30173,1.98724,0
-1.0746,-0.687009,1
-0.0456389,0.435616,1
-0.288215,0.417589,1
-1.23872,-0.452555,0
1.67491,0.522021,0
-0.19976,0.367867,1
0.962614,1.18987,0
-1.77156,-0.187128,1
-0.701348,0.544687,1
0.599057,0.312013,0
-0.609484,-1.47955,1
-0.134995,0.296884,1
0.579277,-1.1145,0
-0.0232802,-0.162983,0
-0.838959,0.140052,1
0.782379,0.187406,0
-1.50867,0.153797,1
0.0402079,-0.0472487,0
0.9261,1.06665,0
-0.00450582,-0.435293,1
-0.772556,-0.182299,1
1.98685,-0.655587,0
0.937714,-0.366895,0
0.132882,-0.595233,0
0.0147005,-1.24032,0
-0.555844,-0.0206246,1
2.32793,0.699702,0
0.239003,-0.166017,0
-0.443072,-1.77262,1
-0.716607,-1.5583,1
-0.654433,-2.56914,0
1.29488,-0.567882,0
2.72356,2.21493,0
0.196105,0.020846,0
0.928244,-0.100262,0
-0.284197,-1.06599,1
0.972916,0.353355,0
-0.548852,-0.0891231,1
-1.27558,0.186451,1
1.61333,0.198597,0
-1.74755,1.73425,1
-0.405173,0.127563,1
-1.36523,0.117938,1
-0.917054,0.830851,1
0.99235,-0.606629,0
1.79495,1.0546,0
0.154173,0.651389,0
-1.03114,-0.10765,1
3.23044,1.58196,0
-0.0761548,0.733862,1
-0.742255,-0.338837,1
0.429338,1.21985,0
-0.679256,1.11676,1
-0.487828,0.877243,1
0.984381,0.270965,0
-1.67859,1.0755,1
-2.37339,-0.227807,1
0.689754,-0.132826,0
1.52586,1.15193,0
-1.55665,-2.41188,1
0.0669631,0.94523,0
0.934584,1.18841,0
0.675286,1.52166,0
0.686745,0.110918,1
0.0652301,-1.79792,0
0.657903,2.35678,0
0.65151,0.172335,0
0.630971,-0.283982,0
-0.348897,-1.31939,1
1.79076,1.68386,0
0.122887,-0.00639522,0
0.755822,-0.120941,0
1.7828,-0.597053,0
0.65276,0.458985,0
1.4743,0.0791375,0
-0.200067,0.203621,1
-0.0469119,0.94804,1
-1.6251,-1.07141,1
-0.803806,0.340357,1
-0.0841809,1.57442,1
0.28044,-0.167902,0
1.18028,1.19815,0
0.736058,-0.116068,0
-0.500149,0.0980254,1
-1.09086,0.846662,1
0.560813,0.455306,0
0.592336,-0.155002,0
-1.39084,-0.950247,1
-2.21617,1.09925,1
-1.01863,2.37479,0
0.839862,0.885093,0
0.298838,-1.68393,0
0.167697,0.168521,1
-0.743852,-0.417274,1
-1.8714,-1.33889,0
-0.922712,-0.569343,1
-1.19794,-0.601564,1
0.0191746,-0.348644,0
-1.25309,-0.207297,1
-0.00361245,-0.134266,0
-0.0145232,0.564245,1
0.370426,-0.686896,0
1.24235,0.427564,0
-0.443891,-0.386267,1
-0.954131,-0.204363,1
0.537912,-0.0296457,0
0.112452,-1.1824,0
-0.750353,0.992093,1
0.686994,1.26885,0
-0.0812841,-0.947226,1
-0.0324579,-0.419356,1
-0.599162,-0.739246,0
1.15261,0.180876,0
0.946277,-0.297563,0
-2.60895,0.842832,1
0.736289,0.161647,1
0.102814,-0.185262,0
1.55001,-0.580517,0
0.660288,1.56553,0
0.375446,-0.174543,0
1.04135,-0.800288,0
-0.185408,-1.05356,1
1.2267,-0.948735,1
0.411604,-0.142839,0
0.119724,2.48106,0
1.37198,-0.0615655,0
0.130152,-0.672325,0
2.43398,-0.235173,0
-0.833491,-0.470065,1
1.95211,-0.395066,0
-0.564155,0.10822,1
1.37317,-0.568896,0
1.7978,0.353666,0
-0.294896,-0.172055,1
-0.723067,-0.230243,1
-0.907589,0.15648,1
0.396346,1.33601,0
1.00045,0.147337,0
-0.489131,1.66996,1
0.354451,1.40163,0
0.389417,0.803677,0
-0.520965,-1.72962,1
1.67687,-0.18326,0
-1.1886,1.00156,0
1.06208,-0.769976,0
0.2367,-1.64371,0
0.870169,0.210582,0
0.169914,-0.389653,0
-0.793274,0.472299,1
-1.30134,-1.74544,1
-0.713214,-1.36546,0
0.324799,0.151858,1
-2.00769,1.11449,1
-0.944853,1.75133,1
0.490597,-0.645322,0
-1.12603,-2.10087,1
-0.176213,0.621036,1
1.30487,0.926718,0
2.51178,-0.95635,0
0.804261,-0.733428,0
0.160693,-0.110656,0
1.21705,0.301903,0
0.833835,0.732015,0
-0.267036,-0.176129,1
0.195766,-0.732232,0
-0.466437,0.435765,1
0.677835,0.1506,0
0.0766334,-0.127401,0
0.453418,-0.776543,0
-1.61519,0.923349,1
0.142429,0.292264,1
0.492568,1.14173,0
1.23,-0.649295,0
-0.439971,-0.0925593,1
0.235931,0.713679,0
-1.78287,0.417858,1
-0.226887,0.863357,1
0.209319,-0.779084,0
0.358194,1.79677,0
1.03693,2.2213,0
-1.02828,2.48882,1
-2.90358,1.08622,1
-0.361834,-0.874865,1
-0.670904,0.561437,1
-1.02508,0.914815,1
-1.56169,0.670736,1
1.37924,1.1147,0
-1.2651,1.25869,1
0.753374,0.308875,0
0.0201033,0.00674317,0
-0.597983,-0.555896,1
-0.846828,-0.100392,1
-1.2892,-1.14051,1
1.09616,-0.598956,0
-1.00297,0.538308,1
-1.1777,-1.41847,1
0.0360921,0.651037,0
0.162526,0.410735,0
0.0937742,-0.0417605,0
-0.796236,0.034354,0
-0.459776,-0.915713,0
3.04138,1.84658,0
1.27473,-1.1703,0
-0.562396,0.11825,1
-0.141725,1.10384,1
0.920623,0.408654,0
0.688536,0.549442,1
-1.66576,-0.033182,1
0.516195,-0.919522,0
-0.839912,-0.84738,1
-0.606816,-0.325332,1
-0.730973,1.26462,1
-1.14569,0.964659,1
0.183996,-0.166602,0
-0.0713686,0.967671,1
0.0811772,-1.14405,0
0.572137,0.330438,0
1.19527,0.278308,0
-0.450325,0.114682,1
0.395343,0.644842,0
0.00207687,0.720196,0
-0.169748,0.711741,0
-2.05407,0.646815,1
0.652844,0.672588,0
-1.30842,1.90886,1
0.623363,0.520559,0
0.0816438,-0.0296363,0
-0.609207,-1.1903,1
1.03933,-1.26608,0
0.430383,-1.70863,0
0.742675,-0.757466,0
-1.66644,-1.16378,1
-0.390244,0.514051,1
-1.37531,-2.86172,0
-1.50696,0.407331,0
1.24878,-1.47478,0
0.0198123,0.186941,0
0.881558,0.065696,0
-0.125674,1.65432,1
1.90524,-0.256936,0
-0.650666,-1.4807,1
-0.804033,-0.773666,1
-0.720768,-0.765347,1
-1.1241,-1.60175,1
0.237319,1.50492,0
1.68539,0.832636,0
-0.21051,-0.299521,1
-1.50363,-0.464429,1
0.283639,1.54343,0
-0.413069,0.672006,1
0.929826,0.953762,1
-1.42307,-2.54131,1
-0.649295,-0.905774,1
-1.10451,-2.55856,1
0.0624408,1.46791,0
0.0244808,-0.708577,0
-0.448945,-0.948713,1
-1.39445,-0.919732,1
-0.605919,-1.36043,1
-0.113445,-0.649575,1
1.34886,-0.0860015,0
-1.40366,-0.925628,1
-0.645196,1.27318,1
0.447055,-0.105495,0
0.394258,-1.47718,0
0.446904,-0.343866,0
2.07633,1.19348,0
0.416954,-1.56808,0
-1.25981,-0.0590779,1
-0.18488,-0.136598,1
-2.44458,1.18413,1
0.191737,0.751528,0
0.711597,-0.904829,0
1.31872,1.12963,0
0.392586,0.229454,0
1.35414,0.856392,0
-0.102775,0.484456,1
-1.71284,-0.726769,1
-0.815117,0.638705,1
0.25489,0.762445,0
-0.322154,-0.455082,1
-1.24994,0.0817817,1
0.40271,-0.105707,0
0.58234,1.06422,0
-0.575824,-0.542659,1
-0.627083,1.30793,1
1.16604,-0.025214,1
1.99925,-0.833146,0
-0.00475035,-0.124773,1
-1.46938,0.00288574,1
-1.26283,1.93555,1
-0.726546,1.39819,1
-1.17753,0.45488,1
-0.846672,0.604175,1
0.546505,-1.1163,0
1.39181,-0.87736,0
-1.68494,1.27371,1
-0.885494,-0.508581,1
0.239505,0.242239,0
-0.658576,-0.188588,1
-1.02986,-0.15636,1
0.411011,2.08442,0
0.432876,0.875531,0
-1.33165,-1.69341,1
0.997633,0.666879,0
2.43663,0.36669,0
-0.661232,-0.00846717,1
1.4605,0.401015,0
0.823168,0.373433,0
2.33378,-0.482816,0
-0.71231,-0.2985,1
0.784327,-0.7391,1
-1.37017,1.00483,1
-1.26714,0.316397,1
1.05434,-0.236707,0
-0.420848,-0.810708,1
0.829743,0.25669,0
0.527321,1.06433,0
2.91736,0.00480595,1
0.926145,0.441687,0
0.293172,0.794485,0
-0.417998,0.033313,1
0.362663,0.0566912,0
-0.516717,-0.0876803,1
0.0636553,0.339497,0
1.05744,-0.349757,0
-0.64639,0.358755,1
0.463538,0.231954,0
0.497877,-0.225672,0
-0.367949,-0.73893,0
0.387833,-0.934442,1
0.782974,2.25408,0
0.56688,-0.327677,0
-1.61371,2.53641,1
0.672914,0.271768,0
2.76702,0.568395,0
-0.379791,-0.320652,1
-1.93886,-1.08777,1
-1.13704,-0.269244,1
1.94891,-1.53238,0
1.87089,0.27211,0
-0.326707,0.686656,0
-0.832718,0.362299,1
-0.681642,-0.879866,0
-0.816523,0.292143,1
-0.285214,0.0604542,1
-2.41199,0.221522,0
-1.08363,-0.863961,1
0.200924,0.743369,0
-0.984913,1.05561,1
-0.167796,-1.22663,1
-0.0596486,-0.105542,1
-1.02557,-0.63665,1
-0.443665,-0.37682,1
1.05853,1.80357,0
0.18986,2.24378,0
1.50565,-0.661321,0
0.369801,0.442528,1
0.438858,-0.473762,0
-0.104662,0.880875,1
2.19507,-0.0537145,0
0.871903,-0.237669,0
-0.122247,-0.923777,0
-0.784567,-0.688233,1
0.0458752,0.100315,1
0.74672,-0.350583,0
-0.589244,-2.1768,0
3.03324,-1.02971,0
0.407874,-0.0275867,0
-0.315943,2.33529,1
-0.0122422,-1.37774,1
-0.288849,0.289706,1
1.57518,0.144546,0
2.04428,-0.726525,0
1.27929,1.16,1
-0.801224,0.49981,1
2.20899,0.452727,0
-0.0961414,-0.785995,1
0.196588,-0.910039,1
0.652732,1.22779,1
0.106963,-2.01554,0
-0.228327,1.66663,1
-0.76931,1.12056,1
0.238645,0.624716,0
-0.707903,-0.704568,1
-0.94894,-2.57818,1
-1.64151,0.749785,1
1.28188,-0.684383,0
-0.23037,-0.204321,1
0.761802,-0.196914,0
-0.203913,0.155873,1
-0.34955,1.82968,1
1.6399,-1.05149,0
0.835961,0.0495739,1
0.697685,0.291668,0
0.323406,-0.0869191,0
-1.26116,0.13145,1
0.00448037,-0.160222,0
-0.389524,-0.646264,1
-0.739353,-0.19496,1
0.190271,1.6419,0
-1.2484,-0.102052,1
0.0524719,1.23105,0
0.185052,1.20223,0
-0.471761,0.199754,1
-0.850654,0.381254,0
-0.454437,-0.498867,1
-1.11844,-1.26833,1
1.95412,-0.0551599,0
0.720346,1.17465,0
-0.408909,-1.54556,1
-1.6916,-0.544715,1
-0.728814,0.627846,1
-0.717863,0.535626,1
0.646703,0.10746,0
-0.123284,0.249381,1
0.108622,-1.65195,0
-0.0236441,0.883661,0
-1.31993,1.28766,0
0.306976,0.897351,0
0.0614425,0.325392,0
0.853828,1.70455,1
-0.892766,-1.32242,1
-1.3953,-0.312787,1
0.510815,0.491571,0
2.45778,-0.160677,0
1.22948,0.998661,0
1.97462,-0.251754,0
-0.0397822,-0.686982,1
0.942714,1.20451,1
-0.248631,-0.724227,0
1.02979,-0.0715023,0
-1.20793,-1.07426,1
0.0521051,0.447399,0
-1.37148,0.508257,1
-1.26267,-0.0251188,1
0.535152,-1.94357,0
-0.895534,0.712208,1
-0.444851,-0.809673,1
-0.034028,0.784091,1
1.46329,-0.206847,1
-1.28857,0.597676,1
2.02541,0.184571,0
0.702071,0.202392,0
-0.246492,-0.748319,1
0.232655,-0.892394,0
1.61998,1.52069,0
-0.433334,-0.407917,1
-0.999261,-0.201402,1
-2.14681,-0.296295,1
0.116314,0.431539,0
-0.235218,-0.50552,1
1.06426,0.551002,1
-0.155167,1.66655,1
-0.665694,1.30841,1
0.0225287,-0.385312,0
-0.80034,-1.88079,1
0.185278,-1.79547,0
0.678913,0.168295,0
1.2194,0.467809,0
0.662661,0.679079,0
1.62161,0.686067,1
0.539314,-0.0535318,0
-0.687891,3.60279,1
0.255459,0.853566,0
-1.02449,-0.129309,1
-0.772426,0.431341,1
0.393667,0.677682,1
-0.503515,0.484736,1
0.516611,-0.127338,1
2.55458,0.0307345,0
0.899656,0.984743,0
0.262485,0.652528,0
0.0731871,1.3628,0
-1.58294,0.772949,1
2.01834,-0.720719,0
0.832778,0.647484,0
0.764705,-1.33472,0
2.05286,-0.206445,0
-0.936105,-0.685852,1
0.801719,0.012252,0
0.194745,-0.14888,0
-0.62579,-0.138392,1
0.940685,-1.65564,0
-0.162185,0.905163,1
0.235756,0.885967,0
-1.23782,0.369252,1
-0.06343,1.91769,1
1.49966,0.593908,0
-0.664379,-1.13668,1
1.06812,1.44063,0
-0.131673,0.167372,1
0.543922,0.979366,0
-1.22154,-0.256774,1
-0.429634,2.14506,0
-0.284021,1.37783,1
0.124121,-0.0920744,0
-0.475211,-1.2254,1
0.63816,-0.361697,0
1.44694,-0.353626,0
1.02981,0.390682,0
-1.00037,0.133199,1
-0.128905,0.652574,1
0.923911,-0.106366,0
-0.980629,0.795081,1
0.0398498,0.444188,0
-1.08388,-0.982494,1
-0.4755,-0.717475,1
2.32374,0.543268,0
0.991548,-0.746727,0
0.147624,-0.224945,0
-0.345484,-0.342484,1
1.38857,0.519776,0
-0.213501,0.173114,1
-0.394552,0.98084,1
-0.307404,1.00984,1
-1.80767,-0.475916,0
-0.328934,1.1382,0
-0.49262,0.690629,1
-1.18635,-0.979907,1
-1.72171,0.560529,1
0.877766,-0.837147,0
-0.3514,-0.161698,1
0.416584,1.05416,0
1.69993,0.863296,0
-0.578896,1.02245,1
-0.451811,0.832249,1
1.37782,-0.700303,0
0.643976,-0.32038,0
-0.939804,-0.687905,1
1.26886,-0.220504,0
1.36045,1.37466,0
1.93012,-0.293678,0
0.701639,-0.317928,0
2.03739,-0.822596,1
-0.45826,-1.77518,0
1.53814,-0.338527,0
1.96777,0.388393,1
0.290586,-0.50675,0
0.877217,1.40198,0
-0.163832,1.3222,1
0.0555428,0.144021,0
0.0269946,-0.539075,0
0.863223,-0.879855,0
0.0717213,0.0395053,1
0.371126,-0.37206,0
0.566827,0.80424,0
0.106498,-2.38672,0
-0.262632,0.169351,1
-0.59963,-0.48808,1
0.107948,-0.0760783,0
-0.0786917,-0.178334,1
1.5539,-0.750312,1
-1.36908,0.572672,1
-1.23119,1.18401,1
0.668978,-0.992778,0
1.55477,0.0277738,0
-1.82764,-1.72027,1
0.240906,0.104726,0
-0.97755,0.161066,1
-2.01856,1.80731,1
-1.16504,-1.08482,1
-1.2104,-0.360745,0
1.27216,1.03274,0
1.31133,0.195982,0
0.290197,-0.160596,0
0.441426,-0.472782,0
-0.170817,-0.586006,1
-0.517253,0.759275,0
-0.76982,1.73498,1
-0.886533,-0.291932,1
-0.318093,-1.51478,0
0.0235552,0.16129,0
