x1,x2,label
0.158589,-0.673164,1
-1.15343,-1.03471,1
-0.00727314,-0.564614,1
0.0379869,0.353802,0
-0.00355003,0.797965,1
-1.46452,0.492734,1
0.323447,0.149028,1
-0.420767,1.30683,1
-0.221627,2.92954,1
-1.22621,0.633706,1
-0.044877,1.69543,1
0.774001,-0.267717,0
0.800668,0.267811,0
0.0845011,2.01217,0
1.63679,0.0980863,0
0.929516,0.634295,0
0.0688669,1.21077,1
-0.283556,0.301133,1
-0.505847,1.1843,1
0.220537,1.23086,1
1.03062,1.06152,1
-1.28221,0.739619,1
-1.58622,-0.741123,1
-0.439844,-0.172516,1
-0.305169,0.421068,1
1.00562,-0.262622,0
1.21983,1.37978,0
1.51182,-0.384993,0
-1.26908,1.20968,1
0.387094,-0.249393,0
0.781908,-0.142758,1
-1.91637,0.099053,1
1.88011,-1.29598,1
1.73141,0.178321,0
-1.52188,-0.778371,1
-0.719045,-0.376534,1
1.35882,1.52912,0
-1.674,1.63921,1
-0.347927,-0.975509,1
0.791176,-0.287059,1
-1.17295,-0.485343,1
-1.38186,-0.416947,1
1.24587,-0.0518973,0
0.656604,-1.0698,1
1.64339,0.464639,0
-0.708408,0.412906,1
-2.17646,1.91156,1
-1.85602,0.101716,1
0.281259,-0.16086,0
-0.26373,3.34191,1
1.20565,-0.563872,0
1.73525,0.53541,0
1.61726,0.980294,1
1.27487,1.16575,0
-0.251604,-0.505111,1
0.305499,0.253021,0
2.01052,-0.21816,0
0.777898,1.46215,1
-0.366414,-1.44612,1
0.413118,2.50813,0
-0.112094,-2.13026,1
-1.40504,0.210962,1
1.03476,-0.0329488,1
0.20732,0.111537,0
1.41134,0.200217,0
0.417663,0.0432505,1
2.38364,-0.394247,0
-1.20703,-0.905534,1
1.90188,0.12626,0
-0.938753,0.243435,1
-2.2366,-0.88408,0
0.300289,0.363185,0
1.5258,-1.4747,0
-0.492457,2.31628,1
0.112198,0.584285,0
-0.617468,0.108755,0
1.4463,0.193911,0
-0.0461614,-1.49049,1
-0.494423,0.497763,1
-0.363057,-0.674239,1
-0.708238,-0.0609988,1
1.30211,0.417199,0
0.119055,1.79079,0
1.27088,-0.450887,0
0.0181456,-1.44689,0
