x1,x2,label
-0.477093,0.889993,0
-2.02547,0.295006,1
-0.139077,-0.296465,1
0.187761,0.575646,0
-1.31952,0.0506141,1
-0.996148,0.275786,1
-0.859877,0.426333,0
0.35938,-1.26987,1
2.01184,0.0597024,0
-0.150886,-0.349197,1
0.193054,-0.461501,0
1.64126,1.85224,0
0.213467,-0.927328,0
0.897335,-1.11118,0
-0.679904,-0.670902,1
1.00629,0.365615,0
-1.23154,0.877376,1
0.30913,2.3619,0
0.0311731,0.0972451,0
0.790055,-1.09872,0
0.326536,0.0173374,1
0.220573,-1.51158,0
0.0925981,-0.361118,1
-0.359799,-0.344585,0
0.27224,1.79911,1
0.739979,-0.921098,0
0.992071,0.0563928,0
-0.595108,0.450673,0
1.93967,-0.764414,0
1.59617,-0.0154507,0
0.385555,0.00235592,0
-0.762807,1.75702,1
-1.81676,0.361422,0
-1.07772,-0.913673,1
-0.155125,1.20353,1
0.653696,1.63309,0
0.221909,-0.639508,0
-0.386531,1.06298,1
-1.20876,-0.469447,1
0.988001,0.827714,0
1.11886,-1.01524,1
-0.768535,-0.77905,1
-0.045601,0.265685,1
0.177651,0.532154,0
-1.88918,0.842085,0
-0.500111,-2.47755,1
0.587363,1.33228,0
1.21566,-0.753452,0
-0.104999,1.58472,0
0.181395,0.619438,0
1.22761,-0.916538,0
-1.3972,0.0535734,1
0.0223735,0.33069,0
-1.64561,0.719996,1
1.09215,-1.67149,0
1.36336,-0.569311,0
2.25744,-0.0472511,0
0.326936,-0.90356,0
-0.0493688,-0.194904,1
-0.583027,1.28693,1
0.206603,-1.05613,0
-0.233102,0.325313,1
-0.879973,-0.201073,0
1.05279,-0.180008,1
0.478457,0.235424,0
-1.37531,0.996816,1
0.81602,0.746278,0
0.594369,-1.19566,0
0.612655,-0.97675,0
1.83335,0.655897,0
0.203042,0.236569,0
0.240977,1.49206,0
-1.25405,-0.0373617,1
-0.994171,0.661972,1
0.221123,-1.08615,0
0.572886,-0.955022,1
0.79491,-0.695725,0
0.00319515,-0.155166,0
0.553358,0.325895,0
-1.82957,-0.570459,0
-0.877779,0.336078,1
0.888074,1.26453,0
-0.701319,0.421484,1
-0.533668,-1.43657,1
-1.74202,-1.67165,0
0.0768869,-0.509108,0
1.71481,0.686823,0
-1.3171,0.535248,1
-0.739351,0.550409,1
0.446403,1.56224,0
0.196604,-1.83589,0
-0.0580062,0.157556,1
1.13212,0.236963,0
-0.0255663,-0.763442,1
0.0883884,1.34632,0
-1.33475,-0.644385,0
0.797927,0.0284153,0
-0.938954,1.89271,0
-1.23937,-0.794366,1
1.4341,-0.900087,0
1.07857,-0.668477,0
0.126239,-1.98532,0
-0.207464,0.554934,1
-1.79578,-0.234898,1
0.707726,0.919987,0
0.456323,-1.87621,0
-0.644,0.537912,1
0.201574,0.163303,0
-0.980734,-0.705158,1
0.95978,-0.719601,0
-0.7735,1.89683,0
1.42862,-0.286648,0
-1.32714,0.35412,1
0.473321,0.97916,0
-0.415928,0.0698486,1
-0.897821,1.83811,1
-0.983594,0.441644,1
0.87887,-0.261167,1
2.41195,0.574522,0
1.57622,-1.89537,0
0.0743596,-0.17358,0
-0.222759,-0.030984,1
0.704439,0.82739,1
0.323472,0.537723,0
-0.130564,-0.233092,1
0.160782,0.763886,0
-1.74144,-0.186293,1
-0.0789122,1.50756,1
-1.09143,-1.20868,1
0.592656,-0.322406,1
-0.42081,0.850161,0
-1.01199,0.131878,1
-0.158261,0.863957,1
-1.15959,1.41207,1
-1.13183,0.174985,0
-1.56635,-2.29127,1
1.01984,0.259164,0
0.547691,-1.50006,0
-2.06381,-0.0852509,0
1.14557,-0.440983,0
1.79843,-1.2389,0
-0.857704,-0.784882,1
-0.837368,-0.174151,1
1.67135,0.607881,0
-0.506042,0.254849,1
1.4134,0.263885,0
-0.692938,-0.317362,1
0.183948,-0.310836,0
1.11829,0.470615,0
0.446101,-0.806718,0
-2.45862,-0.666134,1
-1.17092,1.07591,1
1.03909,-1.74039,0
-0.130031,-2.70116,1
0.455303,-2.48227,0
-0.477804,0.00538464,1
-1.37854,0.537041,1
-1.08714,-0.729603,1
-0.529061,-1.57714,0
0.783898,-1.47902,0
1.03129,1.70067,0
1.52267,2.20762,0
-0.488635,-1.32634,1
-0.335934,0.401044,1
-0.399453,-0.44173,1
0.453178,-0.232363,0
-0.922833,1.26029,1
-0.257805,0.381995,0
0.691833,-1.0815,0
-0.57981,-1.32121,1
-1.52548,-1.19987,1
-1.20469,0.93123,1
-1.00849,0.228857,0
-1.13397,0.201557,1
-1.32833,0.107214,1
-0.585484,-0.583871,1
-1.82912,2.20383,1
-0.872751,-0.538439,0
0.49876,0.546834,0
-0.317313,-1.15575,1
-1.33547,-0.258547,1
-0.315886,1.18876,1
-2.31442,-1.46972,1
0.498284,0.788842,0
1.09792,0.910044,0
1.17792,1.21497,0
-1.90435,-0.200973,0
-1.52374,-0.341563,0
-0.513287,-1.41094,0
-0.839168,-0.728027,1
-0.685155,0.394281,1
0.894532,-1.63276,1
2.33252,0.627691,0
-0.271542,-1.15268,1
1.33126,-0.0409497,0
-1.57264,0.464042,1
0.185876,-0.34931,0
1.53677,1.98071,0
0.245619,-0.667542,0
-0.334311,-0.0259666,0
-1.65382,0.297848,1
-0.769458,0.705068,1
-0.564395,0.597777,0
-1.25732,-0.287466,0
-1.38122,1.2018,1
0.431618,1.37565,0
-1.07253,0.596247,1
-0.995379,0.507302,1
-2.61961,-0.595787,1
0.70395,0.788014,0
-1.18948,1.26412,1
0.992159,0.593016,0
0.954613,0.466513,0
-0.431276,0.527467,1
0.555421,-0.0755385,0
-2.2742,-1.55717,0
0.0262156,0.318454,0
-0.212955,0.253691,1
-1.3549,-0.289915,1
-0.287445,0.828947,0
-0.793874,-0.265304,1
-1.48397,-1.40676,1
-1.73852,-1.52041,1
-0.631244,-0.25559,1
0.287569,0.565752,0
-0.14414,-1.4118,1
-1.11706,-0.409645,1
0.356875,-0.470216,0
1.76606,-0.403553,0
-0.360014,-0.471705,0
1.37252,-0.525552,0
0.890907,-0.764515,0
-0.850262,-1.4333,1
-1.61226,0.313473,1
1.58215,-1.30116,0
-2.11277,-0.0513016,1
-0.439135,1.46076,1
-0.844042,-0.830933,0
-0.0118523,-0.540116,1
-0.418176,0.936574,1
0.547172,1.03848,0
0.110794,2.33265,0
-1.83535,1.21759,0
-0.449209,0.78261,1
0.257075,1.14435,0
1.31825,-0.220148,0
0.234493,0.682446,1
-0.160377,1.61268,1
0.861427,-0.0604921,0
-1.1689,0.202218,1
0.210032,-0.923172,0
-0.119113,0.526465,1
-1.50011,-1.34889,1
-0.178232,-0.73579,1
-0.353387,0.403107,1
0.344963,-0.850027,0
1.75913,-0.34919,0
-0.920469,0.0573909,0
0.20721,-0.357202,0
-0.470006,1.6197,1
-1.02003,0.752698,1
1.11221,-1.38433,1
-0.660123,-1.34462,0
-0.54234,2.36761,1
-1.50902,1.01324,0
-2.04844,0.00713463,1
-0.689694,1.76826,1
0.640045,-1.08956,1
0.0498437,-0.488481,0
1.57828,1.18227,0
-0.0976207,-0.633228,1
0.241715,1.26569,0
1.67617,-1.02089,1
-0.619444,-0.387091,1
0.698352,0.446257,1
0.466964,-1.49489,1
2.04729,-1.95507,0
-0.21296,-1.94571,1
0.216818,-1.20408,0
0.741835,0.0203281,0
-0.808776,1.00853,1
0.945867,0.355502,0
0.323197,0.668665,1
-0.308052,0.523002,1
-1.99841,0.700225,1
0.331164,-0.493751,0
-1.51618,-0.441093,1
-0.42395,2.15845,0
-0.619562,-0.544953,1
-0.378235,-0.183001,1
1.31654,1.80546,0
-0.815576,-0.294772,1
-0.694248,0.260972,1
0.345958,-1.47439,0
-0.013578,1.06339,0
0.372846,2.29889,0
-0.205383,-0.935656,1
0.125754,-0.496159,0
-0.0503421,-0.85702,1
1.16378,0.933806,0
0.119699,0.418496,0
0.507282,-1.30381,0
0.355453,0.436326,0
-0.679812,-0.333714,1
0.775371,0.447522,0
-1.2529,-1.70101,1
0.821495,0.258291,0
-0.39295,0.0989122,0
-1.70676,-1.3783,1
-0.456341,-0.610402,0
-0.313492,-1.68058,1
-1.07332,0.376862,1
0.0476069,0.0177254,0
2.62563,0.487214,0
1.74022,1.84516,0
-0.247636,0.159257,1
-1.37628,0.861843,0
-0.650363,-0.201637,1
-0.835825,-1.26055,1
-1.40208,-0.352199,0
-0.547285,0.840395,1
1.30768,-0.471791,0
0.439241,0.562258,0
1.18495,0.841681,0
-0.231703,0.443772,1
-0.272181,-0.789375,1
-0.250051,-0.282025,1
1.50604,1.61235,0
-0.3777,1.57748,1
-0.6774,-0.169682,1
0.830447,-0.264467,0
-0.346851,1.03945,0
0.567099,1.07121,0
-2.06376,0.177393,0
0.535904,-0.22181,0
-1.25952,0.189803,0
0.307621,1.27071,1
-0.123049,1.48843,1
2.88162,0.226566,0
0.346715,0.0951039,0
1.15234,-1.85263,1
1.2935,0.85699,0
0.96229,-1.88133,0
-0.405681,-0.711289,1
0.919245,-0.249354,1
-1.11801,-0.522952,1
-1.38216,-0.434267,0
0.642669,-1.93993,0
0.216192,0.767198,0
-1.14085,-0.0605382,1
2.22292,-1.39708,0
0.469115,-0.0157405,0
1.18042,-0.565912,0
-0.864294,1.62616,1
0.786829,-0.761663,0
0.375155,-0.467409,0
0.321042,0.871274,0
-1.26497,-1.24639,1
-0.960002,-0.938138,1
0.674273,0.507409,0
0.563081,-0.0846041,0
0.354359,-0.693085,0
0.0906504,-0.853425,0
1.35234,1.55991,0
-0.0586666,0.960955,1
0.245046,-0.486829,0
0.0834291,-0.984218,0
0.166364,0.0736879,0
0.141786,-0.830668,0
-0.557568,1.23414,1
-0.218574,0.500561,1
0.382698,-1.7552,1
-1.1532,-0.882768,1
0.93301,-1.00027,0
0.0492814,1.50773,0
-0.160501,-1.46705,0
-0.762738,1.225,1
-0.169124,-0.968335,1
0.531512,0.613401,0
-0.541612,0.45114,1
0.0119767,-0.219406,0
-0.869404,-0.591607,1
2.30243,-0.909889,0
0.455378,-1.13164,0
1.25323,1.43309,0
1.14661,-1.39046,0
0.94545,0.464105,0
1.38871,2.42094,0
-0.521657,-0.396158,0
0.479376,-0.750111,0
-0.0545198,-0.978732,0
-0.0492605,0.200775,0
0.912954,-0.379814,0
0.518538,1.39627,0
1.00161,0.761769,0
1.32174,-0.796704,0
0.930611,-1.39283,0
-0.117621,-0.00111309,1
-0.528111,-0.641923,1
-0.633125,0.636365,1
-1.3107,-1.07161,0
-0.578774,1.42883,1
-0.657363,-0.0445347,1
-0.454135,-0.964091,1
-0.424345,0.19027,0
-0.0557226,-1.42748,0
-0.606294,-0.233438,1
-0.822442,0.675535,1
1.13671,0.311796,0
0.074967,0.313998,0
0.143573,0.570164,0
0.559686,1.09637,1
-0.896142,0.7042,0
-1.7444,-0.723436,1
-1.1611,1.14057,1
-0.808259,0.803098,1
-0.031064,-0.67661,1
1.25609,-0.67266,0
-0.528055,0.837593,1
-0.149949,-0.953638,1
1.99641,0.313473,1
0.345199,0.61539,0
0.742235,-0.220389,0
0.0907625,0.230441,0
-1.57016,-0.241922,0
0.831599,1.6269,0
-1.288,0.329081,1
-0.993708,-0.599984,1
-1.05594,1.04013,1
0.379216,-0.101972,0
1.57606,0.434377,0
-0.492111,-0.302425,0
-0.305401,-1.67033,1
0.904147,1.28746,0
1.70757,-1.81316,0
-0.900624,1.78459,1
-0.288521,-0.435541,1
-0.516484,0.696124,1
-0.216513,1.01798,1
-0.493636,-0.437798,1
0.314275,-1.64701,0
-0.716853,1.60625,1
0.12472,-0.671636,0
1.4471,0.342949,0
-0.863904,0.225824,1
0.244815,0.907519,0
-1.06572,-1.24524,1
0.599031,-0.336158,0
2.53657,-0.532535,0
-1.23326,1.59776,1
-0.251235,1.15649,1
-2.14949,0.915164,0
-0.454311,-1.40713,0
-1.54291,-0.872818,1
0.43671,0.97844,1
0.0251979,-0.0742761,0
1.61305,-1.09546,0
-0.300979,2.4355,1
2.4522,0.362317,0
-2.02411,1.5146,1
0.741833,2.15517,0
-1.62877,0.0770372,1
-1.24552,0.617294,1
-0.0279608,2.25573,1
-0.224981,-2.01159,1
-0.38156,0.0618566,0
0.190544,1.23666,0
1.3194,0.655327,1
-0.902195,-1.03536,0
-0.926984,1.38794,0
1.1269,0.43506,0
0.194716,0.247945,0
-0.629108,0.79042,0
-0.591604,1.90173,1
1.48246,0.562688,0
2.10009,-0.742629,1
-0.619784,0.436456,1
-0.0372083,-1.43557,1
0.954303,0.506135,0
0.444122,0.161635,0
-0.754107,0.607987,1
0.503265,-0.700962,1
-0.163536,0.218112,1
0.0162113,0.455775,0
-0.646235,0.215712,0
-0.960163,-0.00983926,1
0.381758,-0.980846,0
-2.61977,0.71674,1
-0.722056,-0.741762,1
-1.22563,0.53591,1
-0.792783,0.161038,0
2.76521,-0.305349,1
1.16217,-1.4186,1
0.304847,-0.0255731,0
-0.516968,-1.48055,1
0.133246,0.528155,0
0.271153,-0.328052,0
-0.794465,1.11392,1
0.0910596,0.0318978,1
-0.764404,2.89029,1
0.515774,0.737117,1
0.0789545,-0.228132,1
-0.521487,-1.16849,1
0.735422,0.0076909,0
0.697647,0.640955,0
-0.646862,-0.280354,1
0.827705,0.950778,0
1.58075,0.34294,0
-0.491306,-0.0754389,1
-0.388921,-1.23363,1
-0.527425,2.24827,1
-0.897801,1.21039,1
0.00498341,-0.263826,0
-0.027506,2.48756,1
-1.27117,1.16537,1
-1.03602,0.120945,1
-0.608462,-0.0272309,0
0.556273,-0.0339366,0
1.7131,0.150613,0
0.147882,0.819707,0
0.909034,-0.280796,0
-0.108778,-1.28324,1
0.322886,-0.909337,0
0.618496,1.47778,0
-0.784281,0.726059,0
-1.71543,-0.064701,1
-0.825488,0.905238,0
-0.228087,-1.23631,1
-0.700109,-0.348675,1
-0.399629,0.539253,0
0.830405,0.322957,0
0.351516,-1.39918,0
-0.799689,-1.108,1
-0.112002,-0.0379329,1
-0.148335,0.132322,1
0.581873,0.987535,0
0.400183,-1.66857,0
0.213438,0.596956,0
-0.592522,2.522,0
-1.76987,0.113848,1
-0.4124,-0.0379539,1
-0.00950157,-1.48633,0
2.5745,0.8788,0
0.193069,-1.05309,0
0.259929,1.84196,0
0.706267,0.34,0
0.398607,0.330754,0
-1.0605,-1.3052,0
-0.173466,0.947338,1
0.838199,-0.715104,0
0.290877,-2.45955,0
0.602241,0.00338721,0
0.309607,2.50151,0
0.656517,-0.798848,0
1.31452,-1.08446,0
0.736298,-0.74046,0
-0.506523,-1.90516,1
-1.30455,-0.279774,1
0.896512,0.377484,0
0.487167,-0.507778,0
-1.02337,-0.355109,0
0.0917133,-0.389271,0
-0.320866,-0.445166,1
0.484803,0.861621,0
1.67613,-1.29726,0
1.02469,-1.28917,0
-0.251863,-0.704117,1
1.82295,-0.323011,0
0.557307,1.46045,0
-2.0256,-1.45275,1
-0.122808,1.56923,1
-0.872437,-0.384074,0
0.0441673,0.724034,0
-0.741496,0.171158,1
0.414963,0.634451,0
2.5713,0.454232,1
-0.865224,-0.382135,1
0.940087,1.15277,0
-1.67472,0.0720353,1
0.0978308,1.97437,0
-1.12512,-0.870957,1
-0.170171,-1.12956,1
1.12242,0.681917,0
1.76959,1.80472,0
-0.25233,-1.25196,1
-0.769886,0.667864,1
0.0116645,0.762758,0
