x1,x2,label
0.178993,0.400411,0
0.133067,1.02622,0
-0.76381,-0.621214,0
-0.190323,0.205519,1
-0.895602,-0.22259,1
-1.93714,0.748241,0
-0.151962,-0.710488,1
-0.762403,-1.14155,1
-0.760399,0.346054,1
-0.17518,0.589366,1
-0.907088,-0.106341,1
-0.975291,-1.07895,0
1.7173,0.993669,1
-1.38666,-0.74074,0
0.665827,-1.37826,0
0.353516,-0.977573,0
0.784528,-0.809739,0
-0.00888691,-1.86832,1
0.0378088,1.00469,0
0.317572,-0.358617,0
0.90942,-2.23937,1
1.06602,0.404347,0
-0.608842,-3.47321,1
1.08821,0.608233,0
-0.242532,-0.640773,0
-1.11281,-1.00956,1
-0.600226,0.308187,0
-0.547701,-0.549429,1
-0.472779,-1.72958,1
-1.46312,-1.3238,1
0.0885552,-0.849179,0
-1.30091,-1.22242,1
1.1608,-2.23553,0
-0.851628,-0.627982,1
-0.0401283,-0.492437,1
0.965786,0.582081,0
-0.32506,0.426116,0
0.484469,0.447111,1
-0.0401133,0.035051,1
-0.796516,0.736587,1
0.307492,-0.722491,0
0.637845,0.131285,0
1.82773,0.36557,0
1.84577,-2.2184,1
0.349264,-0.10144,1
0.286889,0.285204,0
1.91567,0.766043,0
0.791858,-0.965426,0
-2.02327,0.651019,1
1.78838,0.507005,0
0.878255,0.57512,1
2.03407,-0.981147,1
0.971194,-1.21361,1
-0.184563,-0.319336,1
0.307639,-0.23066,0
-0.143108,-0.197672,1
0.541976,-0.0501165,0
-0.965976,-0.713152,0
-2.12139,-0.51266,1
0.527461,-0.0170896,0
-0.872065,0.746461,1
-0.722137,0.964353,1
0.147284,-0.173305,1
0.0341079,0.302556,0
1.41797,0.19524,1
0.365196,1.32374,0
-0.905124,-0.618074,1
0.314126,0.283647,0
0.36933,-0.0124288,0
0.48046,0.699215,1
-0.202987,0.431813,1
-2.12028,-0.573376,1
-0.417517,-0.633449,1
-0.326443,1.0666,0
-0.253905,0.379144,1
0.82243,-1.03794,0
-0.371981,-0.468086,1
-0.620587,-0.96711,0
-1.36002,-0.792466,1
0.369273,-0.0932875,0
-0.92019,-0.654647,1
0.306371,1.18147,0
-0.0108911,-0.753522,1
-0.789476,-0.305374,1
-0.753709,1.03175,0
-0.332112,-0.935312,1
0.856248,0.445438,1
-0.0583686,0.468088,1
0.0857154,-1.73479,1
-0.484044,-0.619577,1
1.95011,-0.896698,1
0.182409,-0.959021,1
-0.0916344,0.34666,1
-1.32942,-0.996431,0
-0.496273,-1.34503,1
1.00458,-1.30546,1
-0.318003,-2.18479,1
0.929369,0.231516,0
-0.812179,0.818712,0
-0.270959,0.0686662,0
2.0918,1.31778,0
1.39303,0.198783,0
1.3275,0.34158,0
-0.231994,0.510143,1
-0.392815,-0.198807,0
0.292639,-0.112919,0
-1.66978,0.280318,1
-0.244722,-0.237958,1
0.347981,-1.95727,0
-0.286506,-0.246706,1
0.666839,-0.524799,0
0.891834,0.619155,1
0.72998,-0.0697306,1
1.13566,-0.552979,1
-0.445011,-0.156688,1
0.0914287,0.187376,0
1.79231,-0.667933,0
-1.74979,-1.24733,1
-0.347316,-0.556365,1
-0.114669,0.375235,1
-0.5542,-2.20828,1
